Time,THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
20:10:00,4.213587E+04,9.689580E+03,2.174526E+00,9.495365E-01,3.396931E+04,1.971653E+04,1.752950E+00,1.932872E+00,6.172410E+04,1.853723E+04,3.184791E+00,1.816592E+00,1.221812E+05,4.259801E+03,6.290431E+00,4.174006E-01,1.483438E+04,2.431044E+03,7.652383E-01,2.381944E-01,3.265131E+04,8.484766E+03,1.684573E+00,8.313447E-01,5.135624E+04,1.868608E+04,2.649170E+00,1.831074E+00,1.113918E+05,6.179498E+02,5.735395E+00,6.054725E-02,1.117011E+04,9.528238E+02,5.763199E-01,9.335745E-02,1.543611E+04,3.133539E+02,7.965606E-01,3.070181E-02,3.025352E+04,2.493703E+04,1.561200E+00,2.443503E+00,4.540005E+04,1.669230E+04,2.342983E+00,1.635792E+00,1.143973E+05,3.574829E+03,5.890209E+00,3.502798E-01,1.224666E+04,2.138077E+03,6.318657E-01,2.094885E-01,1.432324E+04,6.607439E+03,7.391327E-01,6.474008E-01
20:20:00,4.213623E+04,9.481576E+03,2.174542E+00,9.291516E-01,3.396951E+04,1.935048E+04,1.752959E+00,1.896975E+00,6.172496E+04,1.829849E+04,3.184834E+00,1.793195E+00,1.221814E+05,3.908641E+03,6.290439E+00,3.829900E-01,1.483449E+04,2.401135E+03,7.652439E-01,2.352639E-01,3.265168E+04,8.439707E+03,1.684591E+00,8.269297E-01,5.135655E+04,1.869612E+04,2.649185E+00,1.832057E+00,1.113919E+05,3.785795E+02,5.735397E+00,3.709337E-02,1.117015E+04,9.247317E+02,5.763218E-01,9.060495E-02,1.543614E+04,2.731653E+02,7.965619E-01,2.676420E-02,3.025372E+04,2.493473E+04,1.561209E+00,2.443278E+00,4.540040E+04,1.646721E+04,2.342999E+00,1.613732E+00,1.143973E+05,3.232496E+03,5.890212E+00,3.167347E-01,1.224670E+04,2.111528E+03,6.318679E-01,2.068872E-01,1.432326E+04,6.570374E+03,7.391339E-01,6.437691E-01
20:30:00,4.213652E+04,9.260109E+03,2.174556E+00,9.074472E-01,3.396966E+04,1.899311E+04,1.752966E+00,1.861931E+00,6.172569E+04,1.803957E+04,3.184871E+00,1.767820E+00,1.221816E+05,3.554261E+03,6.290446E+00,3.482641E-01,1.483458E+04,2.361319E+03,7.652485E-01,2.313627E-01,3.265199E+04,8.393593E+03,1.684606E+00,8.224114E-01,5.135680E+04,1.870182E+04,2.649197E+00,1.832616E+00,1.113919E+05,1.958896E+02,5.735399E+00,1.919324E-02,1.117018E+04,8.888151E+02,5.763234E-01,8.708580E-02,1.543616E+04,2.331416E+02,7.965631E-01,2.284275E-02,3.025386E+04,2.492986E+04,1.561215E+00,2.442800E+00,4.540069E+04,1.622358E+04,2.343013E+00,1.589857E+00,1.143974E+05,2.887475E+03,5.890215E+00,2.829265E-01,1.224674E+04,2.075140E+03,6.318698E-01,2.033219E-01,1.432328E+04,6.533907E+03,7.391352E-01,6.401961E-01
20:40:00,4.213676E+04,9.026992E+03,2.174568E+00,8.846010E-01,3.396979E+04,1.864433E+04,1.752972E+00,1.827728E+00,6.172632E+04,1.776124E+04,3.184902E+00,1.740543E+00,1.221817E+05,3.197269E+03,6.290453E+00,3.132826E-01,1.483466E+04,2.311988E+03,7.652523E-01,2.265291E-01,3.265226E+04,8.346363E+03,1.684619E+00,8.177837E-01,5.135701E+04,1.870300E+04,2.649208E+00,1.832731E+00,1.113920E+05,7.101828E+01,5.735402E+00,6.958325E-03,1.117020E+04,8.461736E+02,5.763247E-01,8.290775E-02,1.543619E+04,1.932117E+02,7.965644E-01,1.893048E-02,3.025397E+04,2.492230E+04,1.561220E+00,2.442060E+00,4.540094E+04,1.596320E+04,2.343025E+00,1.564338E+00,1.143975E+05,2.540797E+03,5.890217E+00,2.489562E-01,1.224677E+04,2.029650E+03,6.318714E-01,1.988647E-01,1.432331E+04,6.497998E+03,7.391365E-01,6.366776E-01
20:50:00,4.213696E+04,8.782932E+03,2.174578E+00,8.606820E-01,3.396989E+04,1.830399E+04,1.752977E+00,1.794354E+00,6.172686E+04,1.746450E+04,3.184930E+00,1.711461E+00,1.221818E+05,2.838241E+03,6.290459E+00,2.781020E-01,1.483473E+04,2.253292E+03,7.652558E-01,2.207780E-01,3.265249E+04,8.297940E+03,1.684630E+00,8.130391E-01,5.135719E+04,1.869948E+04,2.649217E+00,1.832386E+00,1.113920E+05,5.320328E+00,5.735403E+00,5.212783E-04,1.117023E+04,7.975915E+02,5.763258E-01,7.814764E-02,1.543621E+04,1.532545E+02,7.965655E-01,1.501556E-02,3.025405E+04,2.491193E+04,1.561224E+00,2.441043E+00,4.540115E+04,1.568708E+04,2.343036E+00,1.537278E+00,1.143975E+05,2.193191E+03,5.890220E+00,2.148953E-01,1.224680E+04,1.975401E+03,6.318729E-01,1.935494E-01,1.432334E+04,6.462584E+03,7.391378E-01,6.332078E-01
21:00:00,4.213713E+04,8.531030E+03,2.174586E+00,8.359944E-01,3.396999E+04,1.797191E+04,1.752982E+00,1.761789E+00,6.172734E+04,1.715394E+04,3.184955E+00,1.681025E+00,1.221819E+05,2.479893E+03,6.290464E+00,2.429882E-01,1.483479E+04,2.187513E+03,7.652588E-01,2.143329E-01,3.265268E+04,8.248250E+03,1.684640E+00,8.081705E-01,5.135734E+04,1.869107E+04,2.649225E+00,1.831561E+00,1.113920E+05,0.000000E+00,5.735405E+00,0.000000E+00,1.117025E+04,7.457081E+02,5.763268E-01,7.306407E-02,1.543623E+04,1.131426E+02,7.965666E-01,1.108547E-02,3.025412E+04,2.489855E+04,1.561227E+00,2.439733E+00,4.540134E+04,1.540004E+04,2.343045E+00,1.509147E+00,1.143975E+05,1.847478E+03,5.890222E+00,1.810204E-01,1.224683E+04,1.915010E+03,6.318743E-01,1.876322E-01,1.432336E+04,6.427607E+03,7.391391E-01,6.297806E-01
21:10:00,4.213727E+04,8.268335E+03,2.174594E+00,8.102488E-01,3.397007E+04,1.763481E+04,1.752986E+00,1.728733E+00,6.172777E+04,1.682855E+04,3.184977E+00,1.649137E+00,1.221820E+05,2.114642E+03,6.290469E+00,2.071986E-01,1.483484E+04,2.116311E+03,7.652616E-01,2.073564E-01,3.265286E+04,8.195827E+03,1.684649E+00,8.030340E-01,5.135749E+04,1.867656E+04,2.649232E+00,1.830139E+00,1.113921E+05,0.000000E+00,5.735406E+00,0.000000E+00,1.117026E+04,6.918423E+02,5.763277E-01,6.778627E-02,1.543625E+04,7.771620E+01,7.965676E-01,7.614467E-03,3.025417E+04,2.488131E+04,1.561229E+00,2.438043E+00,4.540151E+04,1.510138E+04,2.343054E+00,1.479877E+00,1.143976E+05,1.496395E+03,5.890224E+00,1.466197E-01,1.224685E+04,1.850140E+03,6.318756E-01,1.812762E-01,1.432338E+04,6.391927E+03,7.391404E-01,6.262847E-01
21:20:00,4.213740E+04,7.996528E+03,2.174600E+00,7.836101E-01,3.397015E+04,1.729246E+04,1.752990E+00,1.695162E+00,6.172816E+04,1.649095E+04,3.184997E+00,1.616050E+00,1.221821E+05,1.743638E+03,6.290474E+00,1.708456E-01,1.483489E+04,2.041348E+03,7.652641E-01,2.000114E-01,3.265302E+04,8.140661E+03,1.684657E+00,7.976287E-01,5.135762E+04,1.865575E+04,2.649239E+00,1.828100E+00,1.113921E+05,0.000000E+00,5.735408E+00,0.000000E+00,1.117028E+04,6.365721E+02,5.763285E-01,6.237087E-02,1.543627E+04,4.864610E+01,7.965685E-01,4.766239E-03,3.025422E+04,2.486000E+04,1.561232E+00,2.435955E+00,4.540166E+04,1.479340E+04,2.343062E+00,1.449695E+00,1.143976E+05,1.140808E+03,5.890226E+00,1.117779E-01,1.224688E+04,1.782335E+03,6.318768E-01,1.746326E-01,1.432341E+04,6.355529E+03,7.391416E-01,6.227183E-01
21:30:00,4.213751E+04,7.728550E+03,2.174606E+00,7.573467E-01,3.397023E+04,1.694456E+04,1.752994E+00,1.661047E+00,6.172851E+04,1.615464E+04,3.185015E+00,1.583091E+00,1.221822E+05,1.374107E+03,6.290478E+00,1.346374E-01,1.483493E+04,1.969045E+03,7.652664E-01,1.929271E-01,3.265316E+04,8.082785E+03,1.684664E+00,7.919579E-01,5.135775E+04,1.862842E+04,2.649246E+00,1.825422E+00,1.113921E+05,0.000000E+00,5.735409E+00,0.000000E+00,1.117029E+04,5.854061E+02,5.763292E-01,5.735761E-02,1.543628E+04,2.610341E+01,7.965693E-01,2.557554E-03,3.025426E+04,2.483440E+04,1.561234E+00,2.433446E+00,4.540180E+04,1.449043E+04,2.343069E+00,1.420003E+00,1.143977E+05,8.020805E+02,5.890228E+00,7.858861E-02,1.224690E+04,1.718490E+03,6.318779E-01,1.683770E-01,1.432343E+04,6.318425E+03,7.391428E-01,6.190829E-01
21:40:00,4.213761E+04,7.466601E+03,2.174611E+00,7.316743E-01,3.397030E+04,1.659080E+04,1.752998E+00,1.626359E+00,6.172882E+04,1.582388E+04,3.185031E+00,1.550676E+00,1.221822E+05,1.008101E+03,6.290481E+00,9.877499E-02,1.483497E+04,1.901270E+03,7.652685E-01,1.862864E-01,3.265329E+04,8.022296E+03,1.684671E+00,7.860311E-01,5.135787E+04,1.859432E+04,2.649252E+00,1.822080E+00,1.113921E+05,0.000000E+00,5.735410E+00,0.000000E+00,1.117030E+04,5.393555E+02,5.763298E-01,5.284556E-02,1.543630E+04,1.030305E+01,7.965700E-01,1.009470E-03,3.025430E+04,2.480425E+04,1.561236E+00,2.430492E+00,4.540193E+04,1.419578E+04,2.343076E+00,1.391127E+00,1.143977E+05,5.225897E+02,5.890229E+00,5.120360E-02,1.224692E+04,1.660051E+03,6.318790E-01,1.626511E-01,1.432345E+04,6.280677E+03,7.391439E-01,6.153843E-01
21:50:00,4.213770E+04,7.212478E+03,2.174615E+00,7.067691E-01,3.397037E+04,1.623088E+04,1.753001E+00,1.591065E+00,6.172911E+04,1.550264E+04,3.185046E+00,1.519195E+00,1.221823E+05,6.866782E+02,6.290485E+00,6.728125E-02,1.483501E+04,1.839635E+03,7.652704E-01,1.802474E-01,3.265340E+04,7.959374E+03,1.684677E+00,7.798658E-01,5.135798E+04,1.855320E+04,2.649258E+00,1.818051E+00,1.113922E+05,0.000000E+00,5.735411E+00,0.000000E+00,1.117032E+04,4.989627E+02,5.763304E-01,4.888787E-02,1.543631E+04,1.507891E+00,7.965707E-01,1.477397E-04,3.025433E+04,2.476930E+04,1.561238E+00,2.427067E+00,4.540205E+04,1.391275E+04,2.343082E+00,1.363389E+00,1.143977E+05,3.034553E+02,5.890231E+00,2.973255E-02,1.224694E+04,1.608240E+03,6.318800E-01,1.575747E-01,1.432348E+04,6.242404E+03,7.391451E-01,6.116342E-01
22:00:00,4.213778E+04,6.964740E+03,2.174619E+00,6.824898E-01,3.397044E+04,1.586447E+04,1.753005E+00,1.555136E+00,6.172938E+04,1.519057E+04,3.185060E+00,1.488611E+00,1.221824E+05,4.273793E+02,6.290488E+00,4.187474E-02,1.483505E+04,1.783677E+03,7.652722E-01,1.747647E-01,3.265351E+04,7.894251E+03,1.684683E+00,7.734850E-01,5.135809E+04,1.850485E+04,2.649263E+00,1.813312E+00,1.113922E+05,0.000000E+00,5.735412E+00,0.000000E+00,1.117033E+04,4.626227E+02,5.763309E-01,4.532728E-02,1.543632E+04,0.000000E+00,7.965713E-01,0.000000E+00,3.025436E+04,2.472930E+04,1.561239E+00,2.423148E+00,4.540216E+04,1.364016E+04,2.343088E+00,1.336676E+00,1.143977E+05,1.435222E+02,5.890233E+00,1.406224E-02,1.224696E+04,1.562072E+03,6.318809E-01,1.530512E-01,1.432350E+04,6.203757E+03,7.391461E-01,6.078476E-01
22:10:00,4.213785E+04,5.699839E+03,2.174623E+00,5.585381E-01,3.397051E+04,1.309488E+04,1.753008E+00,1.283117E+00,6.172962E+04,1.252746E+04,3.185072E+00,1.227637E+00,1.221824E+05,2.297965E+02,6.290491E+00,2.251541E-02,1.483508E+04,1.462670E+03,7.652739E-01,1.433123E-01,3.265362E+04,6.551476E+03,1.684688E+00,6.419188E-01,5.135819E+04,1.596052E+04,2.649268E+00,1.552519E+00,1.113922E+05,0.000000E+00,5.735413E+00,0.000000E+00,1.117033E+04,3.698471E+02,5.763314E-01,3.623721E-02,1.543633E+04,0.000000E+00,7.965719E-01,0.000000E+00,3.025439E+04,2.264670E+04,1.561241E+00,2.176280E+00,4.540227E+04,1.125202E+04,2.343093E+00,1.102648E+00,1.143978E+05,4.223432E+01,5.890234E+00,4.138076E-03,1.224697E+04,1.282154E+03,6.318819E-01,1.256249E-01,1.432352E+04,5.153666E+03,7.391472E-01,5.049591E-01
22:20:00,4.213791E+04,4.481250E+03,2.174626E+00,4.391254E-01,3.397057E+04,1.078509E+04,1.753012E+00,1.048010E+00,6.172985E+04,9.921448E+03,3.185084E+00,9.722589E-01,1.221825E+05,9.436727E+01,6.290494E+00,9.246035E-03,1.483511E+04,1.153439E+03,7.652755E-01,1.130139E-01,3.265371E+04,5.219046E+03,1.684693E+00,5.113662E-01,5.135829E+04,1.395885E+04,2.649273E+00,1.333715E+00,1.113922E+05,0.000000E+00,5.735414E+00,0.000000E+00,1.117034E+04,2.851728E+02,5.763318E-01,2.794090E-02,1.543634E+04,0.000000E+00,7.965724E-01,0.000000E+00,3.025442E+04,2.130622E+04,1.561242E+00,1.987268E+00,4.540237E+04,8.914813E+03,2.343098E+00,8.736119E-01,1.143978E+05,0.000000E+00,5.890236E+00,0.000000E+00,1.224699E+04,1.012456E+03,6.318827E-01,9.920005E-02,1.432354E+04,4.109951E+03,7.391482E-01,4.026953E-01
22:30:00,4.213797E+04,3.303347E+03,2.174629E+00,3.237001E-01,3.397064E+04,8.890411E+03,1.753015E+00,8.463639E-01,6.173005E+04,7.367554E+03,3.185095E+00,7.219880E-01,1.221825E+05,1.822174E+01,6.290496E+00,1.785341E-03,1.483514E+04,8.534920E+02,7.652769E-01,8.362512E-02,3.265380E+04,3.897355E+03,1.684697E+00,3.818659E-01,5.135838E+04,1.235630E+04,2.649278E+00,1.145941E+00,1.113922E+05,0.000000E+00,5.735414E+00,0.000000E+00,1.117035E+04,2.066526E+02,5.763323E-01,2.024758E-02,1.543635E+04,0.000000E+00,7.965728E-01,0.000000E+00,3.025445E+04,2.035879E+04,1.561244E+00,1.828304E+00,4.540246E+04,6.622889E+03,2.343103E+00,6.490134E-01,1.143978E+05,0.000000E+00,5.890237E+00,0.000000E+00,1.224701E+04,7.502495E+02,6.318836E-01,7.350913E-02,1.432356E+04,3.072691E+03,7.391493E-01,3.010640E-01
22:40:00,4.213803E+04,2.164017E+03,2.174632E+00,2.120550E-01,3.397070E+04,7.217672E+03,1.753018E+00,6.628331E-01,6.173025E+04,4.863332E+03,3.185105E+00,4.765851E-01,1.221826E+05,0.000000E+00,6.290499E+00,0.000000E+00,1.483516E+04,5.616138E+02,7.652783E-01,5.502690E-02,3.265388E+04,2.586760E+03,1.684702E+00,2.534528E-01,5.135847E+04,1.085495E+04,2.649283E+00,9.658947E-01,1.113922E+05,0.000000E+00,5.735415E+00,0.000000E+00,1.117036E+04,1.330716E+02,5.763326E-01,1.303820E-02,1.543636E+04,0.000000E+00,7.965732E-01,0.000000E+00,3.025448E+04,1.943922E+04,1.561245E+00,1.671531E+00,4.540255E+04,4.396626E+03,2.343108E+00,4.304230E-01,1.143979E+05,0.000000E+00,5.890238E+00,0.000000E+00,1.224702E+04,4.943375E+02,6.318844E-01,4.843498E-02,1.432358E+04,2.041940E+03,7.391502E-01,2.000704E-01
22:50:00,4.213807E+04,1.062927E+03,2.174635E+00,1.041575E-01,3.397076E+04,5.636118E+03,1.753021E+00,4.875475E-01,6.173043E+04,3.029749E+03,3.185114E+00,2.844911E-01,1.221826E+05,0.000000E+00,6.290501E+00,0.000000E+00,1.483519E+04,2.772247E+02,7.652796E-01,2.716247E-02,3.265396E+04,1.287559E+03,1.684706E+00,1.261561E-01,5.135856E+04,9.405415E+03,2.649288E+00,7.900485E-01,1.113922E+05,0.000000E+00,5.735416E+00,0.000000E+00,1.117037E+04,6.420518E+01,5.763330E-01,6.290745E-03,1.543637E+04,0.000000E+00,7.965736E-01,0.000000E+00,3.025450E+04,1.856731E+04,1.561246E+00,1.518596E+00,4.540264E+04,2.835445E+03,2.343112E+00,2.645008E-01,1.143979E+05,0.000000E+00,5.890239E+00,0.000000E+00,1.224704E+04,2.443116E+02,6.318852E-01,2.393755E-02,1.432359E+04,1.017713E+03,7.391512E-01,9.971609E-02
23:00:00,4.213812E+04,0.000000E+00,2.174637E+00,0.000000E+00,3.397082E+04,4.146648E+03,1.753024E+00,3.207001E-01,6.173060E+04,1.126267E+03,3.185123E+00,8.745098E-02,1.221827E+05,0.000000E+00,6.290503E+00,0.000000E+00,1.483521E+04,0.000000E+00,7.652809E-01,0.000000E+00,3.265404E+04,0.000000E+00,1.684710E+00,0.000000E+00,5.135865E+04,7.976196E+03,2.649292E+00,6.160024E-01,1.113923E+05,0.000000E+00,5.735416E+00,0.000000E+00,1.117037E+04,0.000000E+00,5.763333E-01,0.000000E+00,1.543637E+04,0.000000E+00,7.965739E-01,0.000000E+00,3.025453E+04,1.770040E+04,1.561248E+00,1.366231E+00,4.540272E+04,1.211998E+03,2.343117E+00,9.409896E-02,1.143979E+05,0.000000E+00,5.890241E+00,0.000000E+00,1.224705E+04,0.000000E+00,6.318859E-01,0.000000E+00,1.432361E+04,0.000000E+00,7.391522E-01,0.000000E+00
23:10:00,4.213816E+04,0.000000E+00,2.174639E+00,0.000000E+00,3.397087E+04,5.110347E+03,1.753027E+00,3.950204E-01,6.173075E+04,1.584338E+03,3.185131E+00,1.227908E-01,1.221827E+05,0.000000E+00,6.290505E+00,0.000000E+00,1.483524E+04,0.000000E+00,7.652821E-01,0.000000E+00,3.265411E+04,0.000000E+00,1.684713E+00,0.000000E+00,5.135873E+04,9.041786E+03,2.649296E+00,6.980263E-01,1.113923E+05,0.000000E+00,5.735417E+00,0.000000E+00,1.117038E+04,0.000000E+00,5.763336E-01,0.000000E+00,1.543638E+04,0.000000E+00,7.965743E-01,0.000000E+00,3.025455E+04,1.887315E+04,1.561249E+00,1.456682E+00,4.540280E+04,1.716171E+03,2.343121E+00,1.329956E-01,1.143979E+05,0.000000E+00,5.890242E+00,0.000000E+00,1.224707E+04,0.000000E+00,6.318867E-01,0.000000E+00,1.432363E+04,0.000000E+00,7.391531E-01,0.000000E+00
23:20:00,4.213820E+04,0.000000E+00,2.174641E+00,0.000000E+00,3.397093E+04,5.661980E+03,1.753030E+00,4.373568E-01,6.173090E+04,2.081496E+03,3.185138E+00,1.611465E-01,1.221827E+05,0.000000E+00,6.290507E+00,0.000000E+00,1.483526E+04,0.000000E+00,7.652832E-01,0.000000E+00,3.265418E+04,0.000000E+00,1.684717E+00,0.000000E+00,5.135881E+04,9.561462E+03,2.649300E+00,7.379419E-01,1.113923E+05,0.000000E+00,5.735417E+00,0.000000E+00,1.117038E+04,0.000000E+00,5.763339E-01,0.000000E+00,1.543638E+04,0.000000E+00,7.965745E-01,0.000000E+00,3.025457E+04,1.929975E+04,1.561250E+00,1.489082E+00,4.540288E+04,2.263209E+03,2.343125E+00,1.751998E-01,1.143980E+05,0.000000E+00,5.890243E+00,0.000000E+00,1.224708E+04,0.000000E+00,6.318874E-01,0.000000E+00,1.432365E+04,0.000000E+00,7.391540E-01,0.000000E+00
23:30:00,4.213823E+04,0.000000E+00,2.174643E+00,0.000000E+00,3.397099E+04,5.848383E+03,1.753033E+00,4.513440E-01,6.173104E+04,2.572025E+03,3.185146E+00,1.989908E-01,1.221828E+05,0.000000E+00,6.290509E+00,0.000000E+00,1.483528E+04,0.000000E+00,7.652843E-01,0.000000E+00,3.265425E+04,0.000000E+00,1.684720E+00,0.000000E+00,5.135889E+04,9.678781E+03,2.649304E+00,7.467321E-01,1.113923E+05,0.000000E+00,5.735418E+00,0.000000E+00,1.117039E+04,0.000000E+00,5.763342E-01,0.000000E+00,1.543639E+04,0.000000E+00,7.965748E-01,0.000000E+00,3.025460E+04,1.932947E+04,1.561251E+00,1.491266E+00,4.540295E+04,2.810116E+03,2.343128E+00,2.173939E-01,1.143980E+05,0.000000E+00,5.890244E+00,0.000000E+00,1.224709E+04,0.000000E+00,6.318880E-01,0.000000E+00,1.432367E+04,0.000000E+00,7.391549E-01,0.000000E+00
23:40:00,4.213826E+04,0.000000E+00,2.174644E+00,0.000000E+00,3.397104E+04,5.862522E+03,1.753036E+00,4.523339E-01,6.173118E+04,3.052822E+03,3.185152E+00,2.360843E-01,1.221828E+05,0.000000E+00,6.290511E+00,0.000000E+00,1.483530E+04,0.000000E+00,7.652853E-01,0.000000E+00,3.265431E+04,5.449758E+01,1.684724E+00,4.208473E-03,5.135897E+04,9.691208E+03,2.649308E+00,7.476891E-01,1.113923E+05,0.000000E+00,5.735418E+00,0.000000E+00,1.117039E+04,0.000000E+00,5.763345E-01,0.000000E+00,1.543639E+04,0.000000E+00,7.965750E-01,0.000000E+00,3.025462E+04,1.932754E+04,1.561252E+00,1.491113E+00,4.540302E+04,3.331245E+03,2.343132E+00,2.575476E-01,1.143980E+05,0.000000E+00,5.890245E+00,0.000000E+00,1.224711E+04,0.000000E+00,6.318887E-01,0.000000E+00,1.432368E+04,0.000000E+00,7.391558E-01,0.000000E+00
