Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 16:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 16:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
10:00:00,5.089207E+04,9.938149E+03,2.626215E+00,9.739206E-01,4.757134E+03,2.938933E+03,2.454988E-01,2.879929E-01,9.459797E+03,1.136231E+04,4.881598E-01,1.113686E+00,9.467870E+03,3.743862E+03,4.885764E-01,3.668784E-01,2.515105E+04,2.467859E+04,1.298062E+00,2.418876E+00,4.542677E+03,1.742922E+04,2.344524E-01,1.710934E+00,5.949197E+03,2.629475E+03,3.070058E-01,2.576768E-01,4.141948E+04,7.188877E+04,2.137677E+00,7.056189E+00,3.326276E+03,2.840723E+03,1.716804E-01,2.784628E-01,5.029418E+04,5.127265E+04,2.595354E+00,5.024736E+00,4.616063E+03,2.150070E+03,2.382186E-01,2.106920E-01,4.580077E+03,2.545869E+03,2.363615E-01,2.494766E-01,7.831874E+03,8.474653E+03,4.041676E-01,8.306483E-01,7.834699E+03,1.622454E+03,4.043134E-01,1.589929E-01,1.941446E+04,1.554198E+04,1.002038E+00,1.523342E+00,3.360409E+03,1.534345E+04,1.734421E-01,1.506361E+00
10:10:00,5.089198E+04,1.020537E+04,2.626210E+00,1.000104E+00,4.757120E+03,2.987720E+03,2.454980E-01,2.927738E-01,9.459770E+03,1.142022E+04,4.881584E-01,1.119361E+00,9.467843E+03,3.835699E+03,4.885750E-01,3.758780E-01,2.515092E+04,2.487507E+04,1.298055E+00,2.438132E+00,4.542634E+03,1.767928E+04,2.344503E-01,1.735491E+00,5.949170E+03,2.685641E+03,3.070044E-01,2.631808E-01,4.141934E+04,7.409838E+04,2.137670E+00,7.273244E+00,3.326254E+03,2.922117E+03,1.716793E-01,2.864431E-01,5.029410E+04,5.151482E+04,2.595350E+00,5.048464E+00,4.616051E+03,2.197342E+03,2.382180E-01,2.153242E-01,4.580069E+03,2.595758E+03,2.363611E-01,2.543653E-01,7.831864E+03,8.506915E+03,4.041671E-01,8.338103E-01,7.834689E+03,1.698802E+03,4.043129E-01,1.664746E-01,1.941439E+04,1.569276E+04,1.002034E+00,1.538120E+00,3.360389E+03,1.558082E+04,1.734411E-01,1.529674E+00
10:20:00,5.089189E+04,1.046255E+04,2.626206E+00,1.025303E+00,4.757107E+03,3.039513E+03,2.454973E-01,2.978492E-01,9.459744E+03,1.147293E+04,4.881571E-01,1.124527E+00,9.467817E+03,3.932904E+03,4.885737E-01,3.854038E-01,2.515079E+04,2.505238E+04,1.298049E+00,2.455510E+00,4.542596E+03,1.792495E+04,2.344484E-01,1.759616E+00,5.949144E+03,2.745035E+03,3.070031E-01,2.690012E-01,4.141922E+04,7.625388E+04,2.137664E+00,7.484987E+00,3.326235E+03,3.003716E+03,1.716784E-01,2.944436E-01,5.029403E+04,5.174760E+04,2.595347E+00,5.071274E+00,4.616040E+03,2.247296E+03,2.382175E-01,2.202195E-01,4.580062E+03,2.648447E+03,2.363607E-01,2.595285E-01,7.831855E+03,8.535423E+03,4.041667E-01,8.366044E-01,7.834680E+03,1.777481E+03,4.043124E-01,1.741847E-01,1.941433E+04,1.582912E+04,1.002031E+00,1.551483E+00,3.360371E+03,1.581317E+04,1.734402E-01,1.552493E+00
10:30:00,5.089181E+04,1.070896E+04,2.626202E+00,1.049446E+00,4.757094E+03,3.093568E+03,2.454967E-01,3.031463E-01,9.459720E+03,1.151989E+04,4.881558E-01,1.129129E+00,9.467793E+03,4.034439E+03,4.885724E-01,3.953538E-01,2.515068E+04,2.521129E+04,1.298043E+00,2.471084E+00,4.542562E+03,1.816620E+04,2.344467E-01,1.783307E+00,5.949121E+03,2.807064E+03,3.070019E-01,2.750799E-01,4.141911E+04,7.835503E+04,2.137659E+00,7.691392E+00,3.326217E+03,3.084647E+03,1.716775E-01,3.023787E-01,5.029397E+04,5.197016E+04,2.595344E+00,5.093082E+00,4.616031E+03,2.299264E+03,2.382170E-01,2.253119E-01,4.580055E+03,2.703227E+03,2.363604E-01,2.648967E-01,7.831846E+03,8.559849E+03,4.041662E-01,8.389986E-01,7.834671E+03,1.857409E+03,4.043120E-01,1.820172E-01,1.941428E+04,1.595152E+04,1.002029E+00,1.563478E+00,3.360354E+03,1.604044E+04,1.734394E-01,1.574814E+00
10:40:00,5.089175E+04,1.094515E+04,2.626198E+00,1.072589E+00,4.757082E+03,3.149425E+03,2.454961E-01,3.086200E-01,9.459698E+03,1.156108E+04,4.881547E-01,1.133166E+00,9.467770E+03,4.139596E+03,4.885712E-01,4.056589E-01,2.515058E+04,2.535299E+04,1.298038E+00,2.484971E+00,4.542531E+03,1.840300E+04,2.344451E-01,1.806561E+00,5.949099E+03,2.871313E+03,3.070007E-01,2.813760E-01,4.141902E+04,8.040257E+04,2.137654E+00,7.892532E+00,3.326202E+03,3.164450E+03,1.716767E-01,3.102033E-01,5.029392E+04,5.218292E+04,2.595341E+00,5.113929E+00,4.616022E+03,2.352834E+03,2.382165E-01,2.305614E-01,4.580048E+03,2.759670E+03,2.363601E-01,2.704277E-01,7.831838E+03,8.580848E+03,4.041658E-01,8.410571E-01,7.834663E+03,1.938066E+03,4.043115E-01,1.899211E-01,1.941423E+04,1.606092E+04,1.002026E+00,1.574199E+00,3.360339E+03,1.626261E+04,1.734387E-01,1.596634E+00
10:50:00,5.089168E+04,1.117282E+04,2.626195E+00,1.094896E+00,4.757071E+03,3.206694E+03,2.454955E-01,3.142320E-01,9.459676E+03,1.159709E+04,4.881536E-01,1.136695E+00,9.467749E+03,4.247760E+03,4.885701E-01,4.162585E-01,2.515048E+04,2.547948E+04,1.298033E+00,2.497367E+00,4.542502E+03,1.863535E+04,2.344437E-01,1.829378E+00,5.949079E+03,2.937417E+03,3.069997E-01,2.878541E-01,4.141894E+04,8.239808E+04,2.137650E+00,8.088562E+00,3.326188E+03,3.242706E+03,1.716760E-01,3.178763E-01,5.029387E+04,5.238739E+04,2.595338E+00,5.133964E+00,4.616013E+03,2.407658E+03,2.382161E-01,2.359338E-01,4.580042E+03,2.817409E+03,2.363598E-01,2.760858E-01,7.831830E+03,8.599720E+03,4.041654E-01,8.429074E-01,7.834655E+03,2.019030E+03,4.043111E-01,1.978550E-01,1.941419E+04,1.615900E+04,1.002024E+00,1.583810E+00,3.360326E+03,1.647964E+04,1.734380E-01,1.617950E+00
11:00:00,5.089163E+04,1.141092E+04,2.626192E+00,1.118226E+00,4.757060E+03,3.265023E+03,2.454950E-01,3.199479E-01,9.459656E+03,1.163474E+04,4.881525E-01,1.140385E+00,9.467728E+03,4.358365E+03,4.885691E-01,4.270973E-01,2.515039E+04,2.560516E+04,1.298029E+00,2.509684E+00,4.542476E+03,1.886323E+04,2.344423E-01,1.851756E+00,5.949060E+03,3.005045E+03,3.069987E-01,2.944814E-01,4.141886E+04,8.435895E+04,2.137646E+00,8.281191E+00,3.326176E+03,3.318973E+03,1.716754E-01,3.253545E-01,5.029382E+04,5.260143E+04,2.595336E+00,5.154937E+00,4.616006E+03,2.463422E+03,2.382157E-01,2.413984E-01,4.580037E+03,2.876110E+03,2.363595E-01,2.818381E-01,7.831823E+03,8.622950E+03,4.041650E-01,8.451854E-01,7.834648E+03,2.099932E+03,4.043108E-01,2.057827E-01,1.941415E+04,1.626080E+04,1.002022E+00,1.593786E+00,3.360314E+03,1.669153E+04,1.734374E-01,1.638760E+00
11:10:00,5.089157E+04,1.166490E+04,2.626190E+00,1.143112E+00,4.757050E+03,3.323322E+03,2.454944E-01,3.256607E-01,9.459636E+03,1.167727E+04,4.881515E-01,1.144552E+00,9.467709E+03,4.469849E+03,4.885681E-01,4.380222E-01,2.515031E+04,2.573670E+04,1.298024E+00,2.522576E+00,4.542452E+03,1.908063E+04,2.344411E-01,1.873104E+00,5.949042E+03,3.072974E+03,3.069978E-01,3.011382E-01,4.141880E+04,8.623502E+04,2.137643E+00,8.465494E+00,3.326165E+03,3.390912E+03,1.716749E-01,3.324085E-01,5.029378E+04,5.283051E+04,2.595334E+00,5.177384E+00,4.615998E+03,2.519065E+03,2.382153E-01,2.468510E-01,4.580031E+03,2.934675E+03,2.363592E-01,2.875770E-01,7.831816E+03,8.652674E+03,4.041647E-01,8.481014E-01,7.834641E+03,2.179497E+03,4.043104E-01,2.135794E-01,1.941411E+04,1.637190E+04,1.002020E+00,1.604674E+00,3.360303E+03,1.689242E+04,1.734368E-01,1.658490E+00
11:20:00,5.089153E+04,1.193714E+04,2.626187E+00,1.169789E+00,4.757041E+03,3.381260E+03,2.454940E-01,3.313383E-01,9.459617E+03,1.172708E+04,4.881505E-01,1.149434E+00,9.467690E+03,4.581500E+03,4.885671E-01,4.489634E-01,2.515023E+04,2.587891E+04,1.298020E+00,2.536515E+00,4.542430E+03,1.928737E+04,2.344400E-01,1.893405E+00,5.949026E+03,3.140947E+03,3.069970E-01,3.077992E-01,4.141874E+04,8.802976E+04,2.137640E+00,8.641806E+00,3.326155E+03,3.458699E+03,1.716744E-01,3.390560E-01,5.029374E+04,5.307699E+04,2.595332E+00,5.201538E+00,4.615992E+03,2.574336E+03,2.382150E-01,2.522671E-01,4.580026E+03,2.992819E+03,2.363589E-01,2.932747E-01,7.831810E+03,8.690134E+03,4.041643E-01,8.517752E-01,7.834634E+03,2.257258E+03,4.043101E-01,2.211993E-01,1.941408E+04,1.649360E+04,1.002019E+00,1.616603E+00,3.360292E+03,1.708199E+04,1.734363E-01,1.677109E+00
11:30:00,5.089148E+04,1.222960E+04,2.626185E+00,1.198447E+00,4.757032E+03,3.438598E+03,2.454935E-01,3.369570E-01,9.459600E+03,1.178601E+04,4.881496E-01,1.155210E+00,9.467672E+03,4.692747E+03,4.885662E-01,4.598649E-01,2.515015E+04,2.603566E+04,1.298016E+00,2.551879E+00,4.542409E+03,1.948333E+04,2.344389E-01,1.912647E+00,5.949010E+03,3.208738E+03,3.069962E-01,3.144425E-01,4.141869E+04,8.974558E+04,2.137637E+00,8.810364E+00,3.326147E+03,3.522110E+03,1.716740E-01,3.452743E-01,5.029371E+04,5.334300E+04,2.595330E+00,5.227605E+00,4.615985E+03,2.629042E+03,2.382147E-01,2.576279E-01,4.580021E+03,3.050314E+03,2.363587E-01,2.989087E-01,7.831803E+03,8.735983E+03,4.041640E-01,8.562710E-01,7.834628E+03,2.332880E+03,4.043097E-01,2.286094E-01,1.941405E+04,1.662712E+04,1.002017E+00,1.629689E+00,3.360283E+03,1.726009E+04,1.734358E-01,1.694600E+00
11:40:00,5.089144E+04,1.254419E+04,2.626183E+00,1.229274E+00,4.757023E+03,3.495116E+03,2.454930E-01,3.424952E-01,9.459582E+03,1.185545E+04,4.881487E-01,1.162016E+00,9.467655E+03,4.803093E+03,4.885653E-01,4.706781E-01,2.515008E+04,2.621019E+04,1.298013E+00,2.568987E+00,4.542390E+03,1.966849E+04,2.344379E-01,1.930828E+00,5.948995E+03,3.276152E+03,3.069954E-01,3.210488E-01,4.141864E+04,9.138461E+04,2.137635E+00,8.971381E+00,3.326139E+03,3.581812E+03,1.716736E-01,3.511291E-01,5.029367E+04,5.363023E+04,2.595328E+00,5.255753E+00,4.615979E+03,2.683020E+03,2.382143E-01,2.629173E-01,4.580017E+03,3.106949E+03,2.363584E-01,3.044584E-01,7.831797E+03,8.790412E+03,4.041637E-01,8.616071E-01,7.834622E+03,2.406119E+03,4.043094E-01,2.357861E-01,1.941402E+04,1.677375E+04,1.002016E+00,1.644062E+00,3.360274E+03,1.742674E+04,1.734354E-01,1.710965E+00
11:50:00,5.089140E+04,1.288138E+04,2.626181E+00,1.262317E+00,4.757014E+03,3.550591E+03,2.454926E-01,3.479313E-01,9.459566E+03,1.193605E+04,4.881479E-01,1.169917E+00,9.467639E+03,4.912067E+03,4.885644E-01,4.813567E-01,2.515002E+04,2.640455E+04,1.298009E+00,2.588038E+00,4.542371E+03,1.984290E+04,2.344370E-01,1.947953E+00,5.948981E+03,3.342998E+03,3.069947E-01,3.275993E-01,4.141859E+04,9.294781E+04,2.137633E+00,9.124949E+00,3.326132E+03,3.638239E+03,1.716732E-01,3.566622E-01,5.029364E+04,5.393908E+04,2.595327E+00,5.286019E+00,4.615974E+03,2.736105E+03,2.382141E-01,2.681191E-01,4.580012E+03,3.162507E+03,2.363582E-01,3.099027E-01,7.831791E+03,8.852853E+03,4.041634E-01,8.677281E-01,7.834616E+03,2.476740E+03,4.043091E-01,2.427060E-01,1.941399E+04,1.693388E+04,1.002014E+00,1.659757E+00,3.360266E+03,1.758199E+04,1.734350E-01,1.726212E+00
12:00:00,5.089137E+04,1.322406E+04,2.626179E+00,1.295898E+00,4.757006E+03,3.604823E+03,2.454922E-01,3.532455E-01,9.459550E+03,1.202212E+04,4.881470E-01,1.178354E+00,9.467623E+03,5.019233E+03,4.885636E-01,4.918582E-01,2.514995E+04,2.660800E+04,1.298006E+00,2.607980E+00,4.542354E+03,2.000660E+04,2.344361E-01,1.964026E+00,5.948968E+03,3.409096E+03,3.069940E-01,3.340765E-01,4.141855E+04,9.442014E+04,2.137630E+00,9.269594E+00,3.326126E+03,3.691738E+03,1.716729E-01,3.619075E-01,5.029361E+04,5.425341E+04,2.595325E+00,5.316821E+00,4.615968E+03,2.788152E+03,2.382138E-01,2.732192E-01,4.580008E+03,3.216793E+03,2.363580E-01,3.152222E-01,7.831786E+03,8.917472E+03,4.041631E-01,8.740619E-01,7.834610E+03,2.544570E+03,4.043088E-01,2.493526E-01,1.941397E+04,1.709436E+04,1.002013E+00,1.675488E+00,3.360259E+03,1.772592E+04,1.734346E-01,1.740346E+00
12:10:00,5.089134E+04,1.356806E+04,2.626177E+00,1.329608E+00,4.756998E+03,3.658382E+03,2.454918E-01,3.584938E-01,9.459535E+03,1.211143E+04,4.881462E-01,1.187107E+00,9.467607E+03,5.125205E+03,4.885628E-01,5.022427E-01,2.514989E+04,2.681721E+04,1.298003E+00,2.628487E+00,4.542338E+03,2.016573E+04,2.344353E-01,1.979650E+00,5.948955E+03,3.475159E+03,3.069933E-01,3.405503E-01,4.141852E+04,9.585447E+04,2.137628E+00,9.410502E+00,3.326120E+03,3.744632E+03,1.716726E-01,3.670931E-01,5.029359E+04,5.456910E+04,2.595324E+00,5.347758E+00,4.615963E+03,2.839764E+03,2.382135E-01,2.782767E-01,4.580004E+03,3.270368E+03,2.363578E-01,3.204720E-01,7.831780E+03,8.982604E+03,4.041628E-01,8.804442E-01,7.834605E+03,2.610363E+03,4.043086E-01,2.557993E-01,1.941394E+04,1.725146E+04,1.002012E+00,1.690887E+00,3.360252E+03,1.786453E+04,1.734343E-01,1.753958E+00
12:20:00,5.089131E+04,1.391240E+04,2.626176E+00,1.363352E+00,4.756991E+03,3.710952E+03,2.454914E-01,3.636451E-01,9.459520E+03,1.220241E+04,4.881455E-01,1.196025E+00,9.467593E+03,5.229637E+03,4.885621E-01,5.124761E-01,2.514983E+04,2.703029E+04,1.298000E+00,2.649373E+00,4.542323E+03,2.032051E+04,2.344345E-01,1.994847E+00,5.948943E+03,3.540868E+03,3.069927E-01,3.469893E-01,4.141848E+04,9.724885E+04,2.137627E+00,9.547489E+00,3.326115E+03,3.796644E+03,1.716724E-01,3.721912E-01,5.029356E+04,5.488483E+04,2.595323E+00,5.378698E+00,4.615958E+03,2.890668E+03,2.382133E-01,2.832648E-01,4.580000E+03,3.322914E+03,2.363576E-01,3.256210E-01,7.831775E+03,9.047290E+03,4.041625E-01,8.867829E-01,7.834600E+03,2.674058E+03,4.043083E-01,2.620406E-01,1.941392E+04,1.740545E+04,1.002011E+00,1.705981E+00,3.360245E+03,1.799821E+04,1.734340E-01,1.767084E+00
12:30:00,5.089128E+04,1.425638E+04,2.626174E+00,1.397060E+00,4.756984E+03,3.762418E+03,2.454910E-01,3.686883E-01,9.459505E+03,1.229415E+04,4.881447E-01,1.205017E+00,9.467578E+03,5.332376E+03,4.885613E-01,5.225438E-01,2.514977E+04,2.724590E+04,1.297997E+00,2.670506E+00,4.542308E+03,2.047112E+04,2.344338E-01,2.009635E+00,5.948931E+03,3.606086E+03,3.069921E-01,3.533803E-01,4.141845E+04,9.860244E+04,2.137625E+00,9.680472E+00,3.326110E+03,3.848142E+03,1.716721E-01,3.772387E-01,5.029354E+04,5.519972E+04,2.595321E+00,5.409555E+00,4.615953E+03,2.940767E+03,2.382130E-01,2.881740E-01,4.579996E+03,3.374306E+03,2.363574E-01,3.306569E-01,7.831770E+03,9.111220E+03,4.041623E-01,8.930477E-01,7.834595E+03,2.735741E+03,4.043080E-01,2.680848E-01,1.941390E+04,1.755646E+04,1.002009E+00,1.720783E+00,3.360239E+03,1.812719E+04,1.734337E-01,1.779752E+00
12:40:00,5.089125E+04,1.459897E+04,2.626173E+00,1.430631E+00,4.756976E+03,3.812755E+03,2.454906E-01,3.736207E-01,9.459491E+03,1.238598E+04,4.881440E-01,1.214017E+00,9.467564E+03,5.433442E+03,4.885606E-01,5.324473E-01,2.514972E+04,2.746263E+04,1.297994E+00,2.691750E+00,4.542294E+03,2.061762E+04,2.344330E-01,2.024020E+00,5.948920E+03,3.670744E+03,3.069915E-01,3.597163E-01,4.141842E+04,9.991426E+04,2.137623E+00,9.809352E+00,3.326106E+03,3.898691E+03,1.716719E-01,3.821929E-01,5.029351E+04,5.551269E+04,2.595320E+00,5.440224E+00,4.615949E+03,2.990034E+03,2.382128E-01,2.930016E-01,4.579992E+03,3.424506E+03,2.363572E-01,3.355760E-01,7.831765E+03,9.174124E+03,4.041620E-01,8.992121E-01,7.834590E+03,2.795597E+03,4.043078E-01,2.739499E-01,1.941388E+04,1.770399E+04,1.002008E+00,1.735243E+00,3.360234E+03,1.825155E+04,1.734334E-01,1.791964E+00
12:50:00,5.089122E+04,1.493894E+04,2.626171E+00,1.463947E+00,4.756970E+03,3.861757E+03,2.454903E-01,3.784224E-01,9.459478E+03,1.247711E+04,4.881433E-01,1.222949E+00,9.467551E+03,5.532779E+03,4.885599E-01,5.421816E-01,2.514967E+04,2.767930E+04,1.297991E+00,2.712987E+00,4.542281E+03,2.076002E+04,2.344323E-01,2.038001E+00,5.948909E+03,3.734614E+03,3.069910E-01,3.659752E-01,4.141839E+04,1.011833E+05,2.137622E+00,9.934030E+00,3.326102E+03,3.947934E+03,1.716717E-01,3.870193E-01,5.029349E+04,5.582256E+04,2.595319E+00,5.470589E+00,4.615944E+03,3.038268E+03,2.382126E-01,2.977281E-01,4.579988E+03,3.473306E+03,2.363570E-01,3.403578E-01,7.831761E+03,9.235518E+03,4.041618E-01,9.052285E-01,7.834585E+03,2.853732E+03,4.043076E-01,2.796464E-01,1.941386E+04,1.784758E+04,1.002007E+00,1.749316E+00,3.360228E+03,1.837130E+04,1.734331E-01,1.803724E+00
13:00:00,5.089120E+04,1.527503E+04,2.626170E+00,1.496882E+00,4.756963E+03,3.909184E+03,2.454899E-01,3.830698E-01,9.459465E+03,1.256681E+04,4.881427E-01,1.231740E+00,9.467538E+03,5.630268E+03,4.885592E-01,5.517347E-01,2.514961E+04,2.789501E+04,1.297989E+00,2.734129E+00,4.542268E+03,2.089829E+04,2.344317E-01,2.051578E+00,5.948899E+03,3.797435E+03,3.069904E-01,3.721313E-01,4.141836E+04,1.024084E+05,2.137620E+00,1.005440E+01,3.326098E+03,3.995675E+03,1.716715E-01,3.916987E-01,5.029347E+04,5.612805E+04,2.595318E+00,5.500525E+00,4.615940E+03,3.085228E+03,2.382123E-01,3.023297E-01,4.579985E+03,3.520462E+03,2.363568E-01,3.449786E-01,7.831756E+03,9.294864E+03,4.041616E-01,9.110443E-01,7.834581E+03,2.910147E+03,4.043073E-01,2.851743E-01,1.941384E+04,1.798690E+04,1.002006E+00,1.762971E+00,3.360223E+03,1.848645E+04,1.734328E-01,1.815033E+00
13:10:00,5.089118E+04,1.560355E+04,2.626169E+00,1.529074E+00,4.756956E+03,3.954608E+03,2.454896E-01,3.875209E-01,9.459452E+03,1.265396E+04,4.881420E-01,1.240281E+00,9.467525E+03,5.725371E+03,4.885586E-01,5.610540E-01,2.514957E+04,2.810674E+04,1.297986E+00,2.754882E+00,4.542255E+03,2.103019E+04,2.344311E-01,2.064528E+00,5.948889E+03,3.858705E+03,3.069899E-01,3.781352E-01,4.141833E+04,1.035679E+05,2.137619E+00,1.016831E+01,3.326095E+03,4.041214E+03,1.716713E-01,3.961624E-01,5.029345E+04,5.642559E+04,2.595317E+00,5.529682E+00,4.615936E+03,3.130484E+03,2.382121E-01,3.067643E-01,4.579981E+03,3.565547E+03,2.363566E-01,3.493965E-01,7.831752E+03,9.351295E+03,4.041613E-01,9.165745E-01,7.834576E+03,2.964472E+03,4.043071E-01,2.904974E-01,1.941382E+04,1.811957E+04,1.002006E+00,1.775975E+00,3.360219E+03,1.859482E+04,1.734326E-01,1.825675E+00
