Time,THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12::Des Heat Load [W],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12::Des Heat Mass Flow [kg/s],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load [W],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2::Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7::Des Heat Load [W],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7::Des Heat Mass Flow [kg/s],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:20:00,2.605995E+03,9.413277E+03,1.345169E-01,9.230855E-01,2.416308E+02,2.568622E+04,1.247189E-02,2.489038E+00,0.000000E+00,1.746912E+04,0.000000E+00,1.693838E+00,0.000000E+00,1.102482E+04,0.000000E+00,1.065591E+00,0.000000E+00,2.025656E+03,0.000000E+00,1.970158E-01,0.000000E+00,7.484062E+03,0.000000E+00,7.334980E-01,0.000000E+00,1.878127E+04,0.000000E+00,1.771514E+00,0.000000E+00,6.873314E+03,0.000000E+00,6.745891E-01,3.331680E+02,8.053394E+02,1.719836E-02,7.892600E-02,2.675321E+03,1.051706E+03,1.381005E-01,1.030558E-01,1.578924E+03,2.358705E+04,8.150269E-02,2.197161E+00,1.590907E+02,1.512188E+04,8.211434E-03,1.472160E+00,0.000000E+00,1.003448E+04,0.000000E+00,9.724652E-01,0.000000E+00,1.668626E+03,0.000000E+00,1.635320E-01,1.282570E+02,5.332247E+03,6.619934E-03,5.225774E-01
22:30:00,2.605803E+03,7.019304E+03,1.345071E-01,6.883271E-01,2.415263E+02,2.107810E+04,1.246650E-02,2.005172E+00,0.000000E+00,1.456167E+04,0.000000E+00,1.381881E+00,0.000000E+00,9.090702E+03,0.000000E+00,8.612286E-01,0.000000E+00,1.671418E+03,0.000000E+00,1.594088E-01,0.000000E+00,5.593995E+03,0.000000E+00,5.482563E-01,0.000000E+00,1.731972E+04,0.000000E+00,1.578224E+00,0.000000E+00,5.092290E+03,0.000000E+00,4.997828E-01,3.331553E+02,5.984852E+02,1.719771E-02,5.865356E-02,2.675327E+03,7.803205E+02,1.381009E-01,7.646293E-02,1.578816E+03,2.260958E+04,8.149718E-02,2.027211E+00,1.590498E+02,1.240917E+04,8.209320E-03,1.186211E+00,0.000000E+00,8.205198E+03,0.000000E+00,7.804332E-01,0.000000E+00,1.343166E+03,0.000000E+00,1.295778E-01,1.281096E+02,3.991222E+03,6.612324E-03,3.911526E-01
22:40:00,2.605621E+03,4.652479E+03,1.344978E-01,4.562312E-01,2.414230E+02,1.667135E+04,1.246116E-02,1.537846E+00,0.000000E+00,1.200078E+04,0.000000E+00,1.097426E+00,0.000000E+00,7.278939E+03,0.000000E+00,6.672566E-01,0.000000E+00,1.368147E+03,0.000000E+00,1.257953E-01,0.000000E+00,4.511988E+03,0.000000E+00,4.263603E-01,0.000000E+00,1.597120E+04,0.000000E+00,1.393780E+00,0.000000E+00,3.478262E+03,0.000000E+00,3.388477E-01,3.331431E+02,3.953016E+02,1.719708E-02,3.874086E-02,2.675333E+03,5.145839E+02,1.381012E-01,5.042359E-02,1.578714E+03,2.169409E+04,8.149198E-02,1.862330E+00,1.590055E+02,1.004362E+04,8.207032E-03,9.272450E-01,0.000000E+00,6.510710E+03,0.000000E+00,5.997227E-01,0.000000E+00,1.071580E+03,0.000000E+00,9.991356E-02,1.279551E+02,2.655503E+03,6.604349E-03,2.602479E-01
22:50:00,2.605449E+03,2.312742E+03,1.344891E-01,2.267919E-01,2.413210E+02,1.230884E+04,1.245590E-02,1.075201E+00,0.000000E+00,9.461347E+03,0.000000E+00,8.154601E-01,0.000000E+00,5.485454E+03,0.000000E+00,4.757323E-01,0.000000E+00,1.074402E+03,0.000000E+00,9.301865E-02,0.000000E+00,3.457954E+03,0.000000E+00,3.061503E-01,0.000000E+00,1.464204E+04,0.000000E+00,1.211229E+00,0.000000E+00,1.861134E+03,0.000000E+00,1.784515E-01,3.331314E+02,1.958037E+02,1.719648E-02,1.918940E-02,2.675340E+03,2.544809E+02,1.381015E-01,2.493633E-02,1.578617E+03,2.079002E+04,8.148707E-02,1.698622E+00,1.589582E+02,7.742911E+03,8.204594E-03,6.737858E-01,0.000000E+00,4.825852E+03,0.000000E+00,4.207148E-01,0.000000E+00,8.148899E+02,0.000000E+00,7.146319E-02,1.277941E+02,1.325094E+03,6.596040E-03,1.298635E-01
23:00:00,2.605287E+03,0.000000E+00,1.344808E-01,0.000000E+00,2.412204E+02,8.015157E+03,1.245071E-02,6.191486E-01,0.000000E+00,7.000769E+03,0.000000E+00,5.404410E-01,0.000000E+00,3.728640E+03,0.000000E+00,2.880773E-01,0.000000E+00,7.899195E+02,0.000000E+00,6.108659E-02,0.000000E+00,2.280175E+03,0.000000E+00,1.766659E-01,0.000000E+00,1.333935E+04,0.000000E+00,1.031133E+00,0.000000E+00,2.438789E+02,0.000000E+00,1.892496E-02,3.331201E+02,0.000000E+00,1.719590E-02,0.000000E+00,2.675346E+03,0.000000E+00,1.381018E-01,0.000000E+00,1.578526E+03,1.989469E+04,8.148244E-02,1.535888E+00,1.589082E+02,5.510169E+03,8.202014E-03,4.262617E-01,0.000000E+00,3.174267E+03,0.000000E+00,2.452353E-01,0.000000E+00,5.639942E+02,0.000000E+00,4.356482E-02,1.276272E+02,0.000000E+00,6.587425E-03,0.000000E+00
23:10:00,2.605133E+03,0.000000E+00,1.344730E-01,0.000000E+00,2.411215E+02,9.023150E+03,1.244560E-02,6.968156E-01,0.000000E+00,8.457145E+03,0.000000E+00,6.527506E-01,0.000000E+00,4.138024E+03,0.000000E+00,3.196321E-01,0.000000E+00,9.858695E+02,0.000000E+00,7.620827E-02,0.000000E+00,3.147835E+03,0.000000E+00,2.436149E-01,0.000000E+00,1.446908E+04,0.000000E+00,1.117926E+00,0.000000E+00,2.919803E+02,0.000000E+00,2.263604E-02,3.331092E+02,0.000000E+00,1.719534E-02,0.000000E+00,2.675351E+03,0.000000E+00,1.381021E-01,0.000000E+00,1.578440E+03,2.111642E+04,8.147806E-02,1.629352E+00,1.588556E+02,6.902032E+03,8.199294E-03,5.336719E-01,0.000000E+00,3.603931E+03,0.000000E+00,2.783825E-01,0.000000E+00,7.277195E+02,0.000000E+00,5.619852E-02,1.274548E+02,3.276819E+02,6.578530E-03,2.551035E-02
23:20:00,2.604988E+03,0.000000E+00,1.344656E-01,0.000000E+00,2.410242E+02,9.530173E+03,1.244058E-02,7.358373E-01,0.000000E+00,9.298096E+03,0.000000E+00,7.176611E-01,0.000000E+00,4.287753E+03,0.000000E+00,3.310412E-01,0.000000E+00,1.107214E+03,0.000000E+00,8.555793E-02,0.000000E+00,4.021995E+03,0.000000E+00,3.110689E-01,0.000000E+00,1.494024E+04,0.000000E+00,1.153281E+00,0.000000E+00,3.110879E+02,0.000000E+00,2.411023E-02,3.330987E+02,0.000000E+00,1.719480E-02,0.000000E+00,2.675357E+03,0.000000E+00,1.381024E-01,0.000000E+00,1.578359E+03,2.151691E+04,8.147393E-02,1.660259E+00,1.588003E+02,7.777965E+03,8.196441E-03,6.010364E-01,0.000000E+00,3.752100E+03,0.000000E+00,2.896363E-01,0.000000E+00,8.901542E+02,0.000000E+00,6.873277E-02,1.272775E+02,7.623274E+02,6.569378E-03,5.904828E-02
23:30:00,2.604851E+03,0.000000E+00,1.344586E-01,0.000000E+00,2.409258E+02,9.637273E+03,1.243550E-02,7.438857E-01,0.000000E+00,9.618525E+03,0.000000E+00,7.423059E-01,0.000000E+00,4.234101E+03,0.000000E+00,3.268339E-01,0.000000E+00,1.157311E+03,0.000000E+00,8.933242E-02,0.000000E+00,4.900436E+03,0.000000E+00,3.788543E-01,0.000000E+00,1.502053E+04,0.000000E+00,1.159289E+00,0.000000E+00,3.110879E+02,0.000000E+00,2.411023E-02,3.330885E+02,0.000000E+00,1.719427E-02,0.000000E+00,2.675361E+03,0.000000E+00,1.381026E-01,0.000000E+00,1.578282E+03,2.152989E+04,8.147002E-02,1.661309E+00,1.587425E+02,8.197144E+03,8.193459E-03,6.327213E-01,0.000000E+00,3.707433E+03,0.000000E+00,2.861686E-01,0.000000E+00,9.517153E+02,0.000000E+00,7.347474E-02,1.270956E+02,1.123877E+03,6.559991E-03,8.694370E-02
23:40:00,2.604721E+03,0.000000E+00,1.344520E-01,0.000000E+00,2.408272E+02,9.592377E+03,1.243041E-02,7.404520E-01,0.000000E+00,9.629812E+03,0.000000E+00,7.431860E-01,0.000000E+00,4.077392E+03,0.000000E+00,3.147549E-01,0.000000E+00,1.160542E+03,0.000000E+00,8.955775E-02,0.000000E+00,4.985367E+03,0.000000E+00,3.846807E-01,0.000000E+00,1.499595E+04,0.000000E+00,1.157465E+00,0.000000E+00,1.858472E+02,0.000000E+00,1.434100E-02,3.330786E+02,0.000000E+00,1.719376E-02,0.000000E+00,2.675365E+03,0.000000E+00,1.381029E-01,0.000000E+00,1.578209E+03,2.148447E+04,8.146632E-02,1.657850E+00,1.586824E+02,8.305305E+03,8.190355E-03,6.408966E-01,0.000000E+00,3.544338E+03,0.000000E+00,2.735949E-01,0.000000E+00,9.624314E+02,0.000000E+00,7.426403E-02,1.269096E+02,1.533026E+03,6.550388E-03,1.185112E-01
23:50:00,2.604598E+03,0.000000E+00,1.344457E-01,0.000000E+00,2.407285E+02,9.552728E+03,1.242532E-02,7.374158E-01,0.000000E+00,9.655920E+03,0.000000E+00,7.452295E-01,0.000000E+00,3.921001E+03,0.000000E+00,3.026950E-01,0.000000E+00,1.158137E+03,0.000000E+00,8.937551E-02,0.000000E+00,5.055704E+03,0.000000E+00,3.901202E-01,0.000000E+00,1.495970E+04,0.000000E+00,1.154737E+00,0.000000E+00,1.055562E+02,0.000000E+00,8.144013E-03,3.330690E+02,0.000000E+00,1.719327E-02,0.000000E+00,2.675369E+03,0.000000E+00,1.381030E-01,0.000000E+00,1.578141E+03,2.143140E+04,8.146282E-02,1.653794E+00,1.586200E+02,8.383286E+03,8.187134E-03,6.469258E-01,0.000000E+00,3.387722E+03,0.000000E+00,2.615163E-01,0.000000E+00,9.613259E+02,0.000000E+00,7.418077E-02,1.267197E+02,1.954160E+03,6.540588E-03,1.510039E-01
24:00:00,2.604481E+03,0.000000E+00,1.344398E-01,0.000000E+00,2.406297E+02,9.493832E+03,1.242022E-02,7.328828E-01,0.000000E+00,9.638399E+03,0.000000E+00,7.439013E-01,0.000000E+00,3.745925E+03,0.000000E+00,2.891877E-01,0.000000E+00,1.150179E+03,0.000000E+00,8.876452E-02,0.000000E+00,5.262198E+03,0.000000E+00,4.060606E-01,0.000000E+00,1.490434E+04,0.000000E+00,1.150525E+00,0.000000E+00,6.720908E+01,0.000000E+00,5.185272E-03,3.330597E+02,0.000000E+00,1.719279E-02,0.000000E+00,2.675371E+03,0.000000E+00,1.381032E-01,0.000000E+00,1.578075E+03,2.137328E+04,8.145950E-02,1.649341E+00,1.585554E+02,8.426706E+03,8.183803E-03,6.502852E-01,0.000000E+00,3.213697E+03,0.000000E+00,2.480893E-01,0.000000E+00,9.574447E+02,0.000000E+00,7.388320E-02,1.265264E+02,2.386001E+03,6.530608E-03,1.843229E-01
Peak,2.769639E+03,2.003148E+04,1.429587E-01,1.964466E+00,3.950931E+02,4.659987E+04,2.039311E-02,4.581153E+00,3.135752E+02,3.202222E+04,1.618530E-02,3.140391E+00,0.000000E+00,2.574908E+04,0.000000E+00,2.528904E+00,2.157506E+01,4.114306E+03,1.113590E-03,4.032477E-01,1.289121E+01,1.613261E+04,6.653700E-04,1.489015E+00,1.354449E+02,2.415078E+04,6.990977E-03,2.367367E+00,0.000000E+00,2.025232E+04,0.000000E+00,1.988989E+00,3.724374E+02,2.051539E+03,1.922539E-02,2.010670E-01,2.675401E+03,2.878985E+03,1.381047E-01,2.821290E-01,1.739610E+03,2.794137E+04,8.979371E-02,2.738633E+00,3.114934E+02,2.861971E+04,1.607781E-02,2.806595E+00,0.000000E+00,2.442115E+04,0.000000E+00,2.398395E+00,2.722874E+01,3.547028E+03,1.405406E-03,3.476285E-01,1.291655E+02,1.405458E+04,6.666825E-03,1.284705E+00

Peak Vol Flow (m3/s),,,1.189314E-01,1.634296E+00,,,1.696562E-02,3.811193E+00,,,1.346501E-02,2.612581E+00,,,0.000000E+00,2.103868E+00,,,9.264275E-04,3.354734E-01,,,5.535405E-04,1.238755E+00,,,5.815995E-03,1.969481E+00,,,0.000000E+00,1.654697E+00,,,1.599415E-02,1.672735E-01,,,1.148933E-01,2.347113E-01,,,7.470198E-02,2.278348E+00,,,1.337559E-02,2.334887E+00,,,0.000000E+00,1.995294E+00,,,1.169198E-03,2.892022E-01,,,5.546324E-03,1.068783E+00
